,product_uid,material
1032609,177851.0,Cardboard
1032610,177851.0,Synthetic
1032621,177854.0,Marble
1032645,177854.0,Solid Wood
1032664,177854.0,Engineered stone composite
1032682,177855.0,Plastic
1032734,177857.0,Steel
1032779,177859.0,Acrylic
1032820,177860.0,Plastic
1032831,177860.0,Wire
1032877,177862.0,Glass
1032891,177863.0,Cast-Iron
1032916,177864.0,Aluminum
1032934,177865.0,Aluminum
1032951,177866.0,Wood
1032996,177869.0,Chrome
1033078,177873.0,Polypropylene
1033089,177873.0,Steel
1033118,177874.0,Metal
1033151,177875.0,Synthetic
1033197,177877.0,Eucalyptus
1033241,177880.0,Plastic
1033290,177882.0,Synthetic
1033326,177883.0,Wood
1033342,177884.0,Vitreous China
1033361,177884.0,Solid Wood
1033377,177884.0,Quartz
1033397,177885.0,Galvanized Steel
1033429,177886.0,Metal
1033445,177887.0,Carbon Steel
1033490,177889.0,Metal
1033491,177889.0,
1033498,177889.0,Plastic
1033523,177890.0,Laminate
1033524,177890.0,Wood
1033525,177890.0,Oak
1033537,177891.0,Metal
1033567,177892.0,Sea Grass
1033587,177893.0,Vitreous China
1033611,177894.0,Polyfiber
1033644,177895.0,Solid Brass
1033661,177896.0,PVC
1033737,177900.0,Zinc Coated
1033738,177900.0,Galvanized Steel
1033843,177904.0,Cast Metal
1033861,177905.0,Vitreous China
1033877,177905.0,Plywood
1033893,177905.0,Quartz
1033907,177906.0,Cobalt
1033934,177907.0,Steel
1033995,177909.0,Glass
1034032,177911.0,Laminate
1034033,177911.0,"Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive"
1034059,177913.0,Water
1034234,177919.0,Synthetic
1034245,177920.0,STEEL
1034246,177920.0,Steel
1034253,177920.0,Plastic
1034274,177922.0,Other
1034290,177922.0,Plywood
1034309,177922.0,Vitreous China
1034325,177923.0,Polypropylene
1034406,177926.0,PVC
1034438,177927.0,Steel
1034453,177927.0,Steel
1034465,177928.0,Brass
1034496,177929.0,Oil
1034535,177931.0,Plywood
1034545,177931.0,Steel
1034605,177934.0,Copper
1034659,177937.0,Plastic
1034731,177942.0,Steel
1034748,177943.0,Metal
1034762,177944.0,Polyethylene
1034767,177944.0,Polyethylene
1034813,177946.0,Stainless Steel
1034845,177948.0,Metal
1034934,177951.0,Metal
1034956,177952.0,Plastic
1035000,177954.0,Plastic
1035055,177957.0,Other
1035134,177959.0,No Shelf
1035135,177959.0,Glass
1035194,177961.0,Synthetic
1035213,177962.0,Wood
1035215,177962.0,wood
1035237,177964.0,Alloy
1035280,177966.0,Brass
1035285,177966.0,Chrome
1035336,177968.0,Granite
1035373,177969.0,Fiberglass
1035388,177970.0,Aluminum
1035429,177971.0,Fiberglass
1035463,177972.0,Other
1035495,177974.0,Glass
1035562,177978.0,Metal
1035589,177979.0,Aluminum
1035596,177979.0,Resin
1035616,177980.0,Other
1035643,177981.0,Stainless Steel
1035674,177982.0,Foam
1035675,177982.0,Aluminum
1035696,177983.0,Steel
1035712,177984.0,Leather
1035791,177986.0,Ceramic
1035830,177988.0,Marble
1035845,177989.0,Nylon
1035899,177991.0,Laminate
1035900,177991.0,"Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive"
1035919,177992.0,Concrete
1035936,177993.0,Steel
1035941,177995.0,Steel
1035949,177995.0,Plastic
1035966,177996.0,Brass
1035967,177996.0,Plastic
1035994,177997.0,Solid-surface materials
1036013,177998.0,Cast Iron
1036097,178001.0,Vinyl
1036120,178002.0,Plastic
1036130,178003.0,Fabric
1036206,178006.0,Oil
1036225,178007.0,Composite
1036272,178009.0,No Handle
1036299,178010.0,Other
1036326,178011.0,Steel
1036327,178011.0,Steel
1036331,178011.0,Wood
1036346,178012.0,Steel
1036395,178014.0,Composite
1036420,178016.0,Metal
1036447,178017.0,Steel
1036497,178019.0,Wood
1036540,178020.0,Steel
1036570,178021.0,Acrylic
1036627,178023.0,Poplar
1036639,178023.0,Maple
1036672,178024.0,Travertine
1036684,178025.0,Metal
1036718,178027.0,Steel
1036758,178029.0,Polyester
1036799,178030.0,Synthetic
1036827,178032.0,Polypropylene
1036855,178033.0,Acrylic
1036917,178035.0,Glass
1036955,178036.0,Multi-Surface
1037034,178039.0,Stainless Steel
1037070,178040.0,Metal
1037079,178041.0,Metal
1037190,178046.0,Metal
1037212,178047.0,Aluminum
1037254,178049.0,Oak
1037317,178052.0,Acrylic
1037353,178053.0,Poplar
1037368,178053.0,Hickory
1037369,178054.0,Metal
1037379,178054.0,Metal
1037386,178054.0,Rubber
1037444,178057.0,Vitreous China
1037468,178059.0,Brass
1037496,178060.0,Steel
1037581,178063.0,Polyurethane
1037619,178065.0,Acrylic
1037659,178067.0,Composite
1037677,178067.0,MDF
1037756,178070.0,Porcelain
1037804,178073.0,White Oak
1037846,178077.0,Metal
1037856,178077.0,Carbide
1037870,178078.0,Steel
1037882,178079.0,Brass
1037916,178081.0,Iron
1037939,178082.0,Steel
1037989,178083.0,Glass
1038012,178084.0,Plastic
1038055,178086.0,Synthetic
1038075,178087.0,100% post industrial recycled synthetic fibers with all natural rubber
1038081,178087.0,100
1038105,178088.0,PVC
1038130,178089.0,Aluminum
1038153,178090.0,Metal
1038183,178091.0,Particle Board
1038233,178093.0,Metal
1038364,178098.0,Stainless Steel
1038380,178099.0,Wood
1038387,178099.0,Wood
1038455,178103.0,PVC (vinyl)
1038461,178103.0,95
1038569,178110.0,Multi-Purpose
1038621,178113.0,Cast Metal
1038648,178114.0,Acrylic
1038664,178115.0,Black malleable iron
1038669,178115.0,Iron
1038694,178116.0,Vitreous China
1038745,178121.0,Acrylic
1038804,178125.0,Other
1038805,178125.0,Metal
1038852,178127.0,Laminate
1038853,178127.0,HDF Core Board
1038887,178129.0,Plastic
1038912,178130.0,Cast Iron
1038913,178130.0,KOHLER Cast Iron
1038946,178131.0,Stainless Steel
1039003,178134.0,Plastic
1039018,178135.0,Zinc
1039031,178136.0,ABS
1039036,178136.0,Acrylonitrile Butadiene Styrene (ABS)
1039057,178137.0,Cherry
1039089,178138.0,Synthetic
1039153,178141.0,Steel
1039273,178147.0,Plywood
1039291,178147.0,MDF
1039356,178148.0,Wire
1039357,178148.0,Glass
1039370,178149.0,Cast Metal
1039416,178151.0,Acrylic
1039524,178158.0,Metal
1039539,178159.0,Corrugated
1039543,178159.0,HDPE(High Density Polethylene)
1039544,178159.0,Polyethylene
1039569,178160.0,Glass
1039593,178161.0,Wood
1039615,178162.0,Cardboard
1039616,178162.0,Synthetic
1039633,178163.0,Rubber
1039669,178164.0,Steel
1039684,178164.0,Steel
1039710,178165.0,Metal
1039799,178168.0,Polyester
1039801,178168.0,Polyester
1039810,178169.0,Zinc
1039825,178171.0,Birch
1039860,178173.0,Plastic
1039871,178173.0,Steel
1039885,178174.0,PVC
1039901,178175.0,Stainless Steel
1039905,178175.0,Stainless Steel
1039906,178175.0,Stainless Steel
1039917,178176.0,Composite
1039950,178178.0,PVC
1039952,178178.0,PVC
1039988,178180.0,Steel
1040014,178181.0,Metal
1040020,178182.0,Stone
1040052,178184.0,Porcelain-Coated Steel
1040110,178186.0,Wood
1040134,178187.0,Steel
1040218,178190.0,Synthetic
1040235,178191.0,Frameless
1040236,178191.0,Synthetic
1040305,178194.0,Vinyl
1040353,178195.0,Metal
1040399,178198.0,Steel
1040447,178200.0,Metal
1040470,178202.0,Steel
1040499,178203.0,Copper
1040527,178205.0,Copper
1040556,178206.0,Metal
1040579,178207.0,Comfort Grip
1040582,178207.0,Cast Iron
1040603,178208.0,Polyfiber
1040613,178209.0,Composite
1040631,178209.0,Maple
1040663,178210.0,Laminated Particle Board
1040684,178211.0,Anodized Aluminum
1040685,178211.0,Aluminum
1040802,178218.0,Resin
1040809,178218.0,Resin
1040885,178221.0,Ceramic
1040942,178224.0,Ceramic
1040955,178226.0,No Handle
1040959,178226.0,Aluminum
1041001,178228.0,Vitreous China
1041040,178230.0,Cardboard
1041084,178232.0,Steel
1041113,178233.0,Steel
1041141,178234.0,Aluminum
1041171,178235.0,Synthetic Fiber
1041176,178235.0,0
1041284,178238.0,Wire
1041285,178238.0,Glass
1041356,178242.0,Diamond
1041369,178242.0,Tile (wet or dry)
1041402,178243.0,Synthetic
1041419,178244.0,Brass
1041446,178245.0,Water
1041457,178246.0,Multiple
1041469,178246.0,Multi-Purpose
1041484,178247.0,Steel
1041507,178248.0,Aluminum
1041530,178250.0,Carbide
1041610,178253.0,Vinyl
1041621,178254.0,Steel
1041630,178254.0,Rubber
1041641,178255.0,Plywood
1041658,178255.0,Birch
1041698,178256.0,Glass
1041730,178257.0,Ceramic
1041742,178258.0,Fiberglass
1041780,178260.0,Stainless Steel
1041865,178263.0,Steel
1041907,178266.0,Plastic
1041931,178268.0,Wood
1041968,178270.0,Metal
1042046,178272.0,Glass
1042093,178274.0,Polypropylene with Jute backing
1042098,178274.0,0
1042105,178275.0,PVC
1042110,178275.0,PVC
1042125,178276.0,Plywood
1042144,178276.0,Birch
1042173,178277.0,Laminate
1042202,178278.0,Oil
1042228,178279.0,Glass
1042246,178280.0,Wood
1042283,178282.0,Plastic
1042300,178283.0,Wood
1042323,178284.0,Composite
1042504,178294.0,Steel
1042527,178296.0,Fiberboard
1042532,178297.0,Zinc
1042544,178297.0,Resilient DuraSoft
1042572,178298.0,Vitreous China
1042585,178299.0,Polyethylene
1042616,178300.0,Oil
1042633,178302.0,Steel
1042694,178305.0,Polyurethane
1042783,178309.0,Steel
1042825,178311.0,PVC
1042878,178313.0,Black Oxide
1042930,178314.0,Ceramic
1042957,178317.0,Steel
1042976,178318.0,Metal
1042989,178319.0,Brass
1042994,178319.0,Brass
1043044,178321.0,Metal
1043083,178323.0,Steel
1043086,178323.0,Brass
1043106,178324.0,Stainless Steel
1043138,178326.0,PVC
1043176,178328.0,Fiberglass
1043198,178329.0,Oil
1043239,178332.0,Composite
1043320,178337.0,Metal
1043363,178339.0,Triple nickel-plated steel
1043367,178339.0,Steel
1043368,178339.0,Porcelain
1043383,178341.0,Brass
1043442,178343.0,Glass
1043506,178345.0,Oil
1043538,178346.0,Acrylic
1043559,178347.0,Steel
1043604,178350.0,Stucco
1043649,178352.0,Steel
1043760,178357.0,Resin
1043780,178359.0,Vinyl
1043795,178360.0,Other
1043809,178361.0,Other
1043870,178364.0,Aluminum
1043910,178365.0,Porcelain
1043947,178366.0,Fabric
1044001,178369.0,Water
1044092,178373.0,Steel
1044139,178375.0,Acrylic
1044223,178379.0,Resin
1044334,178386.0,Cast Iron
1044390,178387.0,Glass
1044439,178390.0,Iron
1044460,178391.0,Multi-Purpose
1044477,178392.0,Polyfoam
1044506,178393.0,Stainless Steel
1044519,178394.0,PVC
1044525,178394.0,PVC
1044561,178395.0,Synthetic
1044612,178397.0,Polyurethane
1044653,178399.0,Metal
1044681,178401.0,Wood
1044741,178403.0,Ceramic
1044882,178407.0,Synthetic
1044903,178408.0,Metal
1044924,178409.0,Wood
1044953,178410.0,Metal
1044964,178411.0,Brass
1044970,178411.0,Stainless Steel
1045015,178413.0,Oil
1045040,178414.0,Metal
1045065,178415.0,Oil
1045088,178416.0,Metal
1045142,178418.0,Aluminum
1045188,178420.0,PVC
1045225,178421.0,Glass
1045231,178422.0,Composite
1045249,178422.0,Maple
1045309,178423.0,Solid Brass
1045347,178424.0,Aluminum
1045367,178425.0,Composite
1045387,178426.0,Stainless Steel
1045412,178427.0,Wood
1045437,178428.0,Wood
1045451,178429.0,Granite
1045517,178431.0,Powder-Coated Steel
1045544,178432.0,Steel
1045573,178433.0,Rubber
1045593,178435.0,Stainless Steel
1045689,178439.0,Steel
1045726,178440.0,High Density Fiberboard (HDF)
1045727,178440.0,Laminate
1045778,178442.0,Steel
1045818,178443.0,Glass
1045845,178445.0,Copper
1045850,178445.0,Copper
1045875,178446.0,Steel
1045898,178447.0,Oil
1045963,178450.0,Aluminum
1045992,178452.0,Metal
1046012,178453.0,Metal
1046024,178454.0,Poly Lactic Acid (PLA)
1046059,178455.0,Laminate
1046113,178457.0,PVC
1046136,178458.0,Composite
1046282,178464.0,Water
1046315,178466.0,Oil
1046345,178467.0,Acrylic
1046397,178469.0,Metal/Wood
1046398,178469.0,Rubber Wood
1046438,178472.0,Brass
1046495,178474.0,Wood
1046528,178475.0,Fabric
1046559,178476.0,Polypropylene
1046564,178476.0,0
1046583,178478.0,Plastic
1046616,178479.0,Aluminum
1046646,178481.0,Brass
1046723,178484.0,Plastic
1046733,178485.0,Galvanized malleable iron
1046738,178485.0,Iron
1046771,178487.0,Polyester
1046788,178488.0,Steel
1046795,178488.0,Metal
1046829,178490.0,Plastic
1046854,178491.0,Metal
1046912,178494.0,Marble
1046965,178498.0,Plywood
1047023,178500.0,Cotton
1047043,178502.0,Wood
1047098,178504.0,35% Wool/65%Polyester
1047105,178504.0,Wool & Wool Blend
1047127,178505.0,Cast Iron
1047209,178510.0,Resin
1047275,178513.0,Aluminum
1047329,178515.0,Steel
1047377,178518.0,Composite
1047458,178521.0,Aluminum
1047487,178522.0,Metal
1047525,178523.0,Marble
1047539,178524.0,Vinyl
1047555,178525.0,Brass
1047567,178526.0,Red Oak
1047610,178529.0,Sponge
1047637,178530.0,Acrylic
1047675,178532.0,Cast Metal
1047735,178534.0,Ceramic
1047745,178535.0,Wood
1047773,178537.0,Steel
1047797,178538.0,Aluminum
1047834,178539.0,Copper
1047855,178540.0,Vinyl
1047893,178541.0,Composite
1047919,178542.0,Glass
1048002,178547.0,Plastic
1048047,178548.0,Stainless Steel
1048069,178549.0,Cardboard
1048070,178549.0,Synthetic
1048092,178550.0,Aluminum
1048116,178551.0,Stainless Steel
1048166,178553.0,Steel
1048247,178557.0,Vinyl
1048266,178558.0,Metal
1048286,178559.0,Multi-Purpose
1048291,178559.0,PVC
1048386,178563.0,fiberglass composites
1048387,178563.0,Fiberglass
1048479,178566.0,Steel
1048500,178567.0,Other
1048533,178568.0,Nylon
1048557,178569.0,Concrete
1048577,178570.0,Plastic
1048603,178571.0,Zinc
1048623,178572.0,Stucco
1048689,178575.0,Vitreous China
1048705,178575.0,Solid Wood
1048721,178575.0,Marble
1048831,178579.0,Acrylic
1048927,178584.0,Vinyl
1048946,178585.0,Other
1048982,178586.0,Fiberglass
1049014,178589.0,Steel
1049070,178592.0,Plastic
1049093,178593.0,Copper
1049185,178597.0,Plastic
1049207,178598.0,Metal
1049244,178599.0,Wood
1049323,178601.0,Metal
1049397,178606.0,Acrylic
1049474,178608.0,Metal
1049485,178609.0,Metal
1049540,178613.0,Wood
1049554,178614.0,Stainless Steel
1049597,178616.0,Cardboard
1049598,178616.0,Proprietary
1049645,178618.0,Powder-Coated Steel
1049684,178619.0,Brass
1049714,178621.0,Stainless Steel
1049718,178621.0,Stainless Steel
1049719,178621.0,Stainless Steel
1049750,178623.0,Steel
1049771,178624.0,Porcelain
1049788,178624.0,Solid Wood
1049807,178624.0,Marble
1049920,178628.0,Latex
1049960,178630.0,Wood
1049971,178630.0,"Banana leaves, mahogany solids, plywood"
1049996,178631.0,Polyfiber
1049997,178631.0,Aluminum
1050024,178632.0,Aluminum
1050069,178634.0,Metal
1050091,178635.0,Steel
1050158,178638.0,Aluminum
1050170,178639.0,Multi-Surface
1050185,178640.0,Steel
1050201,178641.0,Composite
1050221,178642.0,Multi-Purpose
1050226,178642.0,Plastic
1050248,178643.0,Composite
1050283,178644.0,Synthetic
1050317,178645.0,Fiberglass
1050346,178646.0,Brass
1050420,178651.0,Laminate
1050434,178652.0,PVC
1050464,178653.0,Oil
1050494,178655.0,Metal
1050508,178657.0,Plastic
1050553,178659.0,Glass
1050565,178660.0,Wood
1050571,178660.0,BiMetal
1050620,178662.0,Synthetic
1050663,178664.0,Polyurethane
1050698,178665.0,Oil
1050716,178666.0,Vitreous China
1050779,178670.0,Metal
1050785,178671.0,Steel
1050831,178673.0,Metal
1050852,178674.0,Oil
1050861,178675.0,Plastic
1050915,178676.0,Glass
1050924,178677.0,Acrylonitrile Butadiene Styrene (ABS)
1050934,178678.0,Composite
1050955,178678.0,Cultured Marble
1050981,178679.0,Oil
1051008,178680.0,Steel
1051036,178681.0,Other
1051115,178686.0,Polyester
1051143,178687.0,"Metal, Plastic"
1051163,178688.0,Vitreous China
1051179,178688.0,Plywood
1051195,178688.0,Quartz
1051242,178690.0,Porcelain-Coated Cast Iron
1051243,178690.0,Painted Steel
1051289,178693.0,Steel
1051309,178695.0,Polyester
1051333,178696.0,Glass
1051376,178698.0,PVC
1051381,178698.0,0
1051412,178699.0,Porcelain
1051446,178700.0,Porcelain
1051495,178703.0,Cardboard
1051496,178703.0,Proprietary
1051513,178704.0,Steel
1051534,178705.0,Porcelain-Coated Steel
1051577,178705.0,Steel
1051603,178706.0,Synthetic
1051617,178707.0,Wire
1051624,178708.0,Multi-Purpose
1051627,178708.0,Brass
1051649,178709.0,Metal
1051661,178710.0,Steel
1051684,178711.0,Brass
1051705,178712.0,100% Polyester
1051711,178712.0,0
1051722,178713.0,Brass
1051769,178715.0,Plastic
1051856,178718.0,Cross-Linked Polyethylene (PEX)
1051957,178721.0,Glass
1051967,178723.0,Steel
1051979,178724.0,Wood
1052014,178726.0,PVC
1052015,178726.0,Polyvinyl
1052036,178727.0,PEX
1052041,178727.0,Brass
1052097,178729.0,Other
1052119,178730.0,Porcelain
1052143,178730.0,Solid Wood
1052159,178730.0,Engineered stone composite
1052218,178733.0,Synthetic
1052335,178737.0,Synthetic
1052355,178738.0,Composite
1052370,178739.0,Particle Board
1052383,178739.0,Thermofoil
1052437,178742.0,Stainless Steel
1052503,178744.0,Steel
1052524,178745.0,PVC
1052553,178746.0,Other
1052554,178746.0,Metal
1052614,178749.0,Powder-Coated Steel
1052647,178750.0,Plastic
1052713,178754.0,MDF
1052771,178759.0,Aluminum
1052828,178761.0,Metal
1052855,178762.0,Wax
1052871,178763.0,Cement
1052877,178763.0,Carbide
1052938,178766.0,Travertine
1052975,178769.0,Synthetic
1052999,178772.0,Vitreous China
1053055,178773.0,Acrylic
1053117,178776.0,Titanium
1053146,178777.0,Polyfoam
1053166,178778.0,Wood
1053226,178780.0,Metal
1053291,178784.0,PVC
1053296,178784.0,PVC
1053345,178786.0,Stainless Steel
1053374,178787.0,Vinyl
1053430,178789.0,Steel
1053447,178790.0,Aluminum
1053482,178791.0,Acrylic
1053517,178793.0,Wood
1053545,178794.0,Solid Pine
1053577,178795.0,Steel
1053746,178805.0,Composite
1053764,178805.0,Oak
1053801,178806.0,Vinyl
1053830,178807.0,Vitreous China
1053849,178808.0,Other
1053870,178809.0,Fir
1053882,178810.0,Copper
1053887,178810.0,Copper
1053928,178812.0,Comfort Grip
1053946,178813.0,wood
1054002,178816.0,Aluminum
1054082,178818.0,Other
1054105,178819.0,Plastic
1054133,178820.0,Polycarbonate
1054165,178821.0,Chenille
1054199,178823.0,Plastic
1054256,178825.0,Metal
1054276,178827.0,Vitreous China
1054304,178827.0,Granite
1054405,178831.0,Other
1054419,178832.0,Metal
1054444,178833.0,Foam
1054445,178833.0,Wood
1054506,178836.0,Wood
1054512,178836.0,Cobalt
1054596,178841.0,Composite
1054614,178841.0,MDF
1054648,178842.0,Metal
1054679,178843.0,Polyfiber
1054710,178845.0,Stainless Steel
1054787,178848.0,PVC
1054816,178849.0,Glass
1054844,178850.0,Steel
1054861,178852.0,Vitreous China
1055036,178860.0,Plastic
1055076,178861.0,Synthetic
1055101,178864.0,Steel
1055173,178867.0,Acrylic
1055192,178868.0,Other
1055216,178870.0,Brass
1055219,178870.0,Brass
1055255,178873.0,Brass
1055277,178874.0,"15% Polyester, 85%  Pvc Foam"
1055283,178874.0,0
1055320,178876.0,Stainless Steel
1055354,178877.0,Stainless Steel
1055433,178881.0,Laminate
1055457,178882.0,Wood
1055458,178882.0,Hardwood
1055482,178883.0,Other
1055532,178885.0,Aluminum
1055572,178886.0,Wool & Wool Blend
1055581,178887.0,Porcelain
